video_id,channel_name,title,subscribers,published_date,views,likes,comments,duration,tags,thumbnail
FRk3G7hCfW0,Xylem SSLC,SSLC Maths 2026: Chapter 10 | Circles and Lines / വൃത്തങ്ങളും വരകളും | Part -1 | Xylem SSLC,,2025-11-09T14:57:17Z,111343,5213,600,PT1H3M50S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/FRk3G7hCfW0/hqdefault.jpg
OIIIXPbhEKU,Xylem SSLC,SSLC Christmas Exam: Maths | Coordinates | A+ Questions | Xylem SSLC,,2025-11-09T13:00:47Z,73647,2406,150,PT26M59S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/OIIIXPbhEKU/hqdefault.jpg
doUooVzfYVU,Xylem SSLC,SSLC Christmas Exam : Biology-യിൽ  Full Mark നേടാൻ ഇങ്ങനെ പഠിക്കു ! | Xylem SSLC,,2025-11-09T12:02:52Z,5439,183,8,PT3M29S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/doUooVzfYVU/hqdefault.jpg
vRd6CKSvjP8,Xylem SSLC,SSLC  Biology 2026: Immunity and Healthcare | Part 1 | Xylem SSLC,,2025-11-08T15:11:58Z,113600,2952,170,PT1H24M31S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/vRd6CKSvjP8/hqdefault.jpg
TnTEY61m1qM,Xylem SSLC,SSLC Maths: Tangents | A+ Questions | Xylem SSLC,,2025-11-08T13:01:04Z,70451,3386,126,PT15M52S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/TnTEY61m1qM/hqdefault.jpg
xbnXQ-66kto,Xylem SSLC,Full A+ ലേക്ക് എത്താൻ ഇത്ര മാത്രം ചെയ്താൽ മതി ! | Xylem SSLC,,2025-11-08T12:01:51Z,6564,341,13,PT3M16S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/xbnXQ-66kto/hqdefault.jpg
IrASWxES1wY,Xylem SSLC,അടിപൊളിയായി ഈ ചാപ്റ്റർ പഠിക്കാം,,2025-11-08T11:59:49Z,12268,280,10,PT28S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/IrASWxES1wY/hqdefault.jpg
TmDxIp9nnq0,Xylem SSLC,SSLC Social Science 2026: Changing the Earth / മാറുന്ന ഭൂമി | Part 1 | Xylem SSLC,,2025-11-07T14:53:45Z,77262,3898,323,PT1H8M1S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/TmDxIp9nnq0/hqdefault.jpg
ulHFnSsfU2s,Xylem SSLC,ചായ പോയാലും നിങ്ങൾ ലൈവ് മിസ്സാക്കരുത്,,2025-11-07T13:20:27Z,28068,577,7,PT14S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/ulHFnSsfU2s/hqdefault.jpg
eT-aKa9uoDw,Xylem SSLC,SSLC Christmas Exam: എങ്ങനെ പഠിക്കണം എന്ന കൺഫ്യൂഷനിൽ ആണോ നിങ്ങൾ? | Xylem SSLC,,2025-11-07T13:01:19Z,4980,236,22,PT5M4S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/eT-aKa9uoDw/hqdefault.jpg
bnuweYBXMDU,Xylem SSLC,SSLC Christmas Exam Social Science: A+ എങ്ങനെ നേടാം! | Xylem SSLC,,2025-11-07T12:15:11Z,7295,300,36,PT5M29S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/bnuweYBXMDU/hqdefault.jpg
_rNaEAa7WD0,Xylem SSLC,SSLC Malayalam: 100% സാധ്യതാ ചോദ്യം!,,2025-11-07T10:59:43Z,19984,524,18,PT1M25S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/_rNaEAa7WD0/hqdefault.jpg
3HuTI7m-tds,Xylem SSLC,Don’t Miss This Live,,2025-11-06T15:44:58Z,9020,210,2,PT23S,[],https://i.ytimg.com/vi/3HuTI7m-tds/hqdefault.jpg
-NvUUhpsHms,Xylem SSLC,SSLC Chemistry 2026: Mole Concept / മോൾ സങ്കല്പനം | Full Revision | Xylem SSLC,,2025-11-06T15:20:11Z,148000,6618,507,PT1H27M46S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/-NvUUhpsHms/hqdefault.jpg
a2qbrfeQr7U,Xylem SSLC,SSLC Biology | Chemoreception in Plants and Humans | Xylem SSLC,,2025-11-06T12:30:00Z,34891,921,41,PT7M46S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/a2qbrfeQr7U/hqdefault.jpg
OO0ItKlwuOw,Xylem SSLC,"Syllabus -ൽ മാറ്റം ഇല്ല, പക്ഷെ?",,2025-11-06T11:04:32Z,26424,377,7,PT2M32S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/OO0ItKlwuOw/hqdefault.jpg
GWjmdkvRHRE,Xylem SSLC,SSLC Physics 2026 | Chapter 5 | Electric Energy: Consumption and Conservation | Xylem SSLC,,2025-11-05T15:01:04Z,200284,6974,904,PT1H6M31S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/GWjmdkvRHRE/hqdefault.jpg
9e3_HWvMqb4,Xylem SSLC,NEST EXAM NOV 2 : RESULT PUBLISHED !! 🔴| Xylem SSLC,,2025-11-05T13:30:07Z,4941,66,36,PT49S,[],https://i.ytimg.com/vi/9e3_HWvMqb4/hqdefault.jpg
NsQcgmCSd8U,Xylem SSLC,SSLC Maths | Trigonometry : CONCEPT അറിഞ്ഞു പഠിക്കാം | Xylem SSLC,,2025-11-05T12:59:13Z,29077,1537,73,PT7M30S,"['sslc', 'onam exam mega marathon', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc malayalam', 'sslc public exam', 'xylem sslc', 'physics class 10', 'sslc physics best study plan', 'sslc best study plan', 'sslc best time table', 'sslc english grammar', 'sslc chater wise revision', 'sslc maths important questions', 'sslc maths tangents', 'sslc model exam', 'sslc maths trigonometry', 'sslc maths trigonometry important questions', 'trigonometry']",https://i.ytimg.com/vi/NsQcgmCSd8U/hqdefault.jpg
P9nq_Aa2kmQ,Xylem SSLC,ഇനി പഠിച്ചാൽ ഫിസിക്സിനു A+ നേടാൻ സാധിക്കുമോ ? BEST STUDY PLAN | Xylem SSLC,,2025-11-05T11:30:33Z,12417,389,20,PT7M57S,"['sslc', 'onam exam mega marathon', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc malayalam', 'sslc sanskrit', 'sslc physics reflection of light', 'sslc public exam', 'xylem sslc', 'physics class 10', 'sslc physics important questions 2025', 'sslc physics best study plan', 'sslc best study plan', 'sslc best time table', 'sslc english grammar', 'sslc chater wise revision', 'sslc maths important questions', 'sslc maths tangents', 'sslc model exam']",https://i.ytimg.com/vi/P9nq_Aa2kmQ/hqdefault.jpg
u4Ici08minY,Xylem SSLC,CLASS 10 വിദ്യാർത്ഥിയാണോ നിങ്ങൾ..?? ഇതറിയാതെ പോകരുത്!,,2025-11-04T14:45:14Z,36702,1188,36,PT23S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/u4Ici08minY/hqdefault.jpg
NBJX5FCxMLI,Xylem SSLC,CLASS 10 വിദ്യാർത്ഥിയാണോ നിങ്ങൾ..?? ഇതറിയാതെ പോകരുത്,,2025-11-04T14:45:03Z,2565,94,3,PT27S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/NBJX5FCxMLI/hqdefault.jpg
bYY6_ef1-sI,Xylem SSLC,RMO EXAM: IMPORTANT UPDATE,,2025-11-04T14:30:38Z,13937,130,3,PT40S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/bYY6_ef1-sI/hqdefault.jpg
VGK5wpxEc2g,Xylem SSLC,SSLC Christmas Exam: Tangents | Full Constructions In Just 15 Minutes | Xylem SSLC,,2025-11-04T14:00:55Z,92927,4061,82,PT15M30S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/VGK5wpxEc2g/hqdefault.jpg
iiJ7qsZ83oY,Xylem SSLC,Chapter 5 Live: Don't Miss It!,,2025-11-04T13:50:36Z,12450,257,6,PT33S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/iiJ7qsZ83oY/hqdefault.jpg
7DM_YtHwfrc,Xylem SSLC,SSLC Physics Chapter 4 | 3 Important Rules,,2025-11-04T13:30:55Z,79590,2654,46,PT2M57S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/7DM_YtHwfrc/hqdefault.jpg
NojYW_jX7fI,Xylem SSLC,നിങ്ങൾ അറിഞ്ഞിരിക്കേണ്ട ഒരു ഗംഭീര നേട്ടം..!!,,2025-11-04T12:50:25Z,4142,128,9,PT2M3S,"['sslc onam exam 2025', 'sslc', 'onam exam revision', 'class 10 onam exam', 'onam exam mega marathon', 'sslc biology onam exam', 'sslc social science onam exam topics', 'onam exam model question paper', 'class 10 onam exam question paper pattern', 'sslc question paper descussion', 'sslc biology', 'sslc chemistry', 'sslc social science', 'sslc geography', 'sslc history', 'sslc hindi', 'sslc arabic', 'sslc malayalam', 'sslc sanskrit', 'sslc urdu', 'sslc chemistry paper discussion', 'sslc physics reflection of light']",https://i.ytimg.com/vi/NojYW_jX7fI/hqdefault.jpg
